=== [민생경제과] 시스템: 45,194,563천원 | PDF목표: 33,194,563천원 | 차액: +12,000,000천원 ===
      예산구분                         세부사업명             통계목명                          산출근거명                       산출근거식   예산액_num       정산 상태
3078  추경1회                      기초연금       사회보장적수혜금(국고보조재원)                            Ο기초연금  경정 341,373,318,000원  341373318     ✅ 정산 포함
3079   본예산           경로당 프로그램 관리자 지원               민간경상사업보조                 Ο경로당 프로그램 관리자 지원         131,335,000원     131335     ✅ 정산 포함
3080   본예산                  장수노인 위문품   사회보장적수혜금(취약계층, 지방재원)                        Ο장수노인 위문품         330,000원*60명      19800     ✅ 정산 포함
3081   본예산                용인 실버케어 순이                  사무관리비                      Ο용인 실버케어 순이          70,000,000원      70000     ✅ 정산 포함
3082   본예산            모현 다목적 복지회관 운영        공기관등에대한경상적위탁사업비                  Ο모현 다목적 복지회관 운영       1,057,799,000원    1057799     ✅ 정산 포함
3083   본예산            모현 다목적 복지회관 운영        공기관등에대한경상적위탁사업비                           Ο위탁수수료          52,889,950원      52890     ✅ 정산 포함
3084   본예산            구갈 다목적 복지회관 운영        공기관등에대한경상적위탁사업비                  Ο구갈 다목적 복지회관 운영         350,973,000원     350973     ✅ 정산 포함
3085   본예산            구갈 다목적 복지회관 운영        공기관등에대한경상적위탁사업비                           Ο위탁수수료          17,548,650원      17549     ✅ 정산 포함
3086   본예산               용인 평온의 숲 운영                  공공운영비                         Ο교통유발부담금          32,000,000원      32000     ✅ 정산 포함
3087   본예산               용인 평온의 숲 운영              시책추진업무추진비                Ο용인 평온의 숲 운영 업무추진           4,950,000원       4950     ✅ 정산 포함
3088   본예산               용인 평온의 숲 운영        공기관등에대한경상적위탁사업비                    Ο시설관리위탁사업 운영비       6,200,826,000원    6200826     ✅ 정산 포함
3089   본예산               용인 평온의 숲 운영        공기관등에대한경상적위탁사업비                           Ο위탁수수료         310,041,300원     310042     ✅ 정산 포함
3090   본예산               용인 평온의 숲 운영        공기관등에대한자본적위탁사업비                        Ο용인 평온의 숲       1,206,873,000원    1206873  🔄 경정 대체 제외
3091  추경1회               용인 평온의 숲 운영        공기관등에대한자본적위탁사업비                        Ο용인 평온의 숲    경정 1,356,873,000원    1356873     ✅ 정산 포함
3092  추경1회               어르신 인생노트 사업               민간경상사업보조                     Ο어르신 인생노트 사업          40,000,000원      40000     ✅ 정산 포함
3093   본예산                   화장로 개보수        공기관등에대한자본적위탁사업비                         Ο화장로 개보수       1,320,000,000원    1320000     ✅ 정산 포함
3094   본예산               기본경비(노인복지과)                  사무관리비                           Ο일반수용비  60,000원*16명*12월*90%      10368     ✅ 정산 포함
3095   본예산               기본경비(노인복지과)                  사무관리비                             Ο급식비    9,000원*16명*6일*12월      10368     ✅ 정산 포함
3096   본예산               기본경비(노인복지과)                  사무관리비                         Ο행정장비 운영                    -      10200     ✅ 정산 포함
3097   본예산               기본경비(노인복지과)                  사무관리비                             ο소모품       300,000원*6대*4회       7200  🔻 소계 중복 제외
3098   본예산               기본경비(노인복지과)                  사무관리비                            ο장비유지           3,000,000원       3000  🔻 소계 중복 제외
3099   본예산               기본경비(노인복지과)                  사무관리비                   Ο홍보물 및 일간지 구독료          90,000원*12월       1080     ✅ 정산 포함
3100   본예산               기본경비(노인복지과)                   국내여비                          Ο기본업무추진   10,000원*16명*2일*12월       3840     ✅ 정산 포함
3101   본예산               기본경비(노인복지과)              부서운영업무추진비                          Ο20인 이하         300,000원*12월       3600     ✅ 정산 포함
3102   본예산               기본경비(노인복지과)              직책급업무수행경비                              Ο5급      100,000원*1명*12월       1200     ✅ 정산 포함
3103   본예산             내부거래지출(노인복지과)                  기금전출금                      Ο노인복지기금 전출금         230,000,000원     230000     ✅ 정산 포함
3104  추경1회               보전지출(노인복지과)               국고보조금반환금                      Ο화장장 증축(보조)             166,300원        167     ✅ 정산 포함
3105  추경1회               보전지출(노인복지과)               국고보조금반환금                         Ο화장로 개보수           2,460,030원       2461     ✅ 정산 포함
3106  추경1회               보전지출(노인복지과)               국고보조금반환금                 Ο독거노인 응급안전 안심서비스              62,300원         63     ✅ 정산 포함
3107  추경1회               보전지출(노인복지과)             시ㆍ도비보조금반환금                      Ο화장장 증축(보조)              35,630원         36     ✅ 정산 포함
3108  추경1회               보전지출(노인복지과)             시ㆍ도비보조금반환금                         Ο화장로 개보수           1,230,000원       1230     ✅ 정산 포함
