회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,Unnamed: 23,Unnamed: 24,균특보조금,Unnamed: 26,Unnamed: 27,기금보조금,Unnamed: 29,Unnamed: 30,특별교부세,Unnamed: 32,Unnamed: 33,분권교부세,Unnamed: 35,Unnamed: 36,광역보조금,Unnamed: 38,Unnamed: 39,재정보전금,Unnamed: 41,Unnamed: 42,특별조정교부금,Unnamed: 44,Unnamed: 45,자체재원,Unnamed: 47,Unnamed: 48,지방채,Unnamed: 50,Unnamed: 51,기타,Unnamed: 53,Unnamed: 54,예산액_num,기정액_num,비교증감_num,국고보조금_num,균특보조금_num,기금보조금_num,특별교부세_num,광역보조금_num,특별조정교부금_num,자체재원_num,예산액_원,예산액_억원,기정액_억원,비교증감_억원
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο유급휴일수당,"경정 11,109,000원","11,109","19,046","-7,937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,109","19,046","-7,937",0,0,0,0,0,0,11109,19046,-7937,0,0,0,0,0,0,11109,11109000.0,0.11109,0.19046,-0.07937
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο연차유급휴가수당,"경정 1,959,000원","1,959","3,361","-1,402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,959","3,361","-1,402",0,0,0,0,0,0,1959,3361,-1402,0,0,0,0,0,0,1959,1959000.0,0.01959,0.03361,-0.01402
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο명절수당,경정 0원,0,"1,200","-1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200","-1,200",0,0,0,0,0,0,0,1200,-1200,0,0,0,0,0,0,0,0.0,0.0,0.012,-0.012
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο퇴직금,경정 0원,0,"3,501","-3,501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,501","-3,501",0,0,0,0,0,0,0,3501,-3501,0,0,0,0,0,0,0,0.0,0.0,0.03501,-0.03501
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,-,Ο대체인력 4대 보험 부담금,-,"5,895","10,113","-4,218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,895","10,113","-4,218",0,0,0,0,0,0,5895,10113,-4218,0,0,0,0,0,0,5895,5895000.0,0.05895,0.10113,-0.04218
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο국민연금,"경정 2,381,000원","2,381","4,084","-1,703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,381","4,084","-1,703",0,0,0,0,0,0,2381,4084,-1703,0,0,0,0,0,0,2381,2381000.0,0.02381,0.04084,-0.01703
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο건강보험,"경정 2,119,000원","2,119","3,634","-1,515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,119","3,634","-1,515",0,0,0,0,0,0,2119,3634,-1515,0,0,0,0,0,0,2119,2119000.0,0.02119,0.03634,-0.01515
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο고용보험,"경정 926,000원",926,"1,589",-663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,"1,589",-663,0,0,0,0,0,0,926,1589,-663,0,0,0,0,0,0,926,926000.0,0.00926,0.01589,-0.00663
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο산재보험,"경정 469,000원",469,806,-337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,806,-337,0,0,0,0,0,0,469,806,-337,0,0,0,0,0,0,469,469000.0,0.00469,0.00806,-0.00337
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο인사위원회 참석수당,"100,000원*5명*15회","7,500",0,"7,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,500",0,"7,500",0,0,0,0,0,0,7500,0,7500,0,0,0,0,0,0,7500,7500000.0,0.075,0.0,0.075
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο기구조직표 제작,"2,200,000원*6회","13,200",0,"13,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,200",0,"13,200",0,0,0,0,0,0,13200,0,13200,0,0,0,0,0,0,13200,13200000.0,0.132,0.0,0.132
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο재직기념패 및 기념품 제작,"14,100,000원","14,100",0,"14,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,100",0,"14,100",0,0,0,0,0,0,14100,0,14100,0,0,0,0,0,0,14100,14100000.0,0.141,0.0,0.141
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο임용장(표창장) 제작,"4,800,000원","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0,4800,0,4800,0,0,0,0,0,0,4800,4800000.0,0.048,0.0,0.048
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο공무원증 소모품 구입,"4,870원*600개","2,922",0,"2,922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,922",0,"2,922",0,0,0,0,0,0,2922,0,2922,0,0,0,0,0,0,2922,2922000.0,0.02922,0.0,0.02922
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο공무원증 제작,"13,990원*400개","5,596",0,"5,596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,596",0,"5,596",0,0,0,0,0,0,5596,0,5596,0,0,0,0,0,0,5596,5596000.0,0.05596,0.0,0.05596
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο임용장 및 포상 수여식 진행비,"1,500,000원","1,500",0,"1,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500",0,"1,500",0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,1500,1500000.0,0.015,0.0,0.015
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,-,Ο지방공무원 임용시험(공무직 등 포함),-,"69,210",0,"69,210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,210",0,"69,210",0,0,0,0,0,0,69210,0,69210,0,0,0,0,0,0,69210,69210000.0,0.6921,0.0,0.6921
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,ο면접수당(재직자),"150,000원*1명*15회","2,250",0,"2,250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,250",0,"2,250",0,0,0,0,0,0,2250,0,2250,0,0,0,0,0,0,2250,2250000.0,0.0225,0.0,0.0225
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,ο면접수당(외부전문가),"200,000원*10명*30회","60,000",0,"60,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,000",0,"60,000",0,0,0,0,0,0,60000,0,60000,0,0,0,0,0,0,60000,60000000.0,0.6,0.0,0.6
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,ο시험 종사자수당,"60,000원*12명*8회","5,760",0,"5,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,760",0,"5,760",0,0,0,0,0,0,5760,0,5760,0,0,0,0,0,0,5760,5760000.0,0.0576,0.0,0.0576
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,ο시험장 준비수당,"50,000원*3명*8회","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο신규채용공무원 인성검사(공무직 등 포함),"25,000원*220명","5,500",0,"5,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,500",0,"5,500",0,0,0,0,0,0,5500,0,5500,0,0,0,0,0,0,5500,5500000.0,0.055,0.0,0.055
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,-,Ο공무직근로자 등 채용시험,-,"27,600",0,"27,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,600",0,"27,600",0,0,0,0,0,0,27600,0,27600,0,0,0,0,0,0,27600,27600000.0,0.276,0.0,0.276
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,법정의무,ο필기시험 문제출제 및 체력검정 등,"3,500,000원*6회","21,000",0,"21,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,000",0,"21,000",0,0,0,0,0,0,21000,0,21000,0,0,0,0,0,0,21000,21000000.0,0.21,0.0,0.21
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,ο시험장 운영비(책상임차 및 방역 등),"1,650,000원*4회","6,600",0,"6,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,600",0,"6,600",0,0,0,0,0,0,6600,0,6600,0,0,0,0,0,0,6600,6600000.0,0.066,0.0,0.066
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο면접시험 및 위원회 진행비,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο인사관리시스템 유지관리,"3,500,000원","3,500",0,"3,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500",0,"3,500",0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,3500,3500000.0,0.035,0.0,0.035
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο인사출력프로그램 유지보수,"3,960,000원","3,960",0,"3,960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,960",0,"3,960",0,0,0,0,0,0,3960,0,3960,0,0,0,0,0,0,3960,3960000.0,0.0396,0.0,0.0396
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο합리적 인사운영 업무추진,"5,400,000원","5,400",0,"5,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,400",0,"5,400",0,0,0,0,0,0,5400,0,5400,0,0,0,0,0,0,5400,5400000.0,0.054,0.0,0.054
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,303.0,포상금,303-01,포상금,재량,Ο모범공무원 포상,"50,000원*8명*11월","4,400",0,"4,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,400",0,"4,400",0,0,0,0,0,0,4400,0,4400,0,0,0,0,0,0,4400,4400000.0,0.044,0.0,0.044
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,303.0,포상금,303-01,포상금,재량,Ο연말 유공공무원 시상품,"50,000원*161명","8,050",0,"8,050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,050",0,"8,050",0,0,0,0,0,0,8050,0,8050,0,0,0,0,0,0,8050,8050000.0,0.0805,0.0,0.0805
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,303.0,포상금,303-01,포상금,재량,Ο용인시 공무원대상 포상,"500,000원*3명","1,500",0,"1,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500",0,"1,500",0,0,0,0,0,0,1500,0,1500,0,0,0,0,0,0,1500,1500000.0,0.015,0.0,0.015
2025,추경2회,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,303.0,포상금,303-01,포상금,재량,Ο연말 유공공무원 시상품,"경정 8,250,000원","8,250","8,050",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,250","8,050",200,0,0,0,0,0,0,8250,8050,200,0,0,0,0,0,0,8250,8250000.0,0.0825,0.0805,0.002
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,308.0,자치단체등이전,308-13,공기관등에대한경상적위탁사업비,법정의무,Ο차세대 인사랑시스템 유지보수,"105,308,000원","105,308",0,"105,308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,308",0,"105,308",0,0,0,0,0,0,105308,0,105308,0,0,0,0,0,0,105308,105308000.0,1.05308,0.0,1.05308
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,309.0,전출금,309-02,공무원연금관리공단경상전출금,법정의무,Ο공무원 대여학자금 부담금,"1,400,000원","1,400",0,"1,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,400",0,"1,400",0,0,0,0,0,0,1400,0,1400,0,0,0,0,0,0,1400,1400000.0,0.014,0.0,0.014
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,인력충원 및 인사관리,100.0,일반회계,효율적인 인사행정 운영 및 지원,자체,인사관리과,403.0,자치단체등자본이전,403-02,공기관등에대한자본적위탁사업비,법정의무,Ο차세대 인사랑시스템 인프라 증설,"11,036,000원","11,036",0,"11,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,036",0,"11,036",0,0,0,0,0,0,11036,0,11036,0,0,0,0,0,0,11036,11036000.0,0.11036,0.0,0.11036
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,위탁교육 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο공무원 국내 위탁교육,"400,000원*1,979명","791,600",0,"791,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"791,600",0,"791,600",0,0,0,0,0,0,791600,0,791600,0,0,0,0,0,0,791600,791600000.0,7.916,0.0,7.916
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,위탁교육 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο공무원 국내 대학(원) 위탁교육,"15,000,000원*2회","30,000",0,"30,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,000",0,"30,000",0,0,0,0,0,0,30000,0,30000,0,0,0,0,0,0,30000,30000000.0,0.3,0.0,0.3
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,위탁교육 지원,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο경기도인재개발원 이러닝 사용료,"76,039,000원","76,039",0,"76,039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,039",0,"76,039",0,0,0,0,0,0,76039,0,76039,0,0,0,0,0,0,76039,76039000.0,0.76039,0.0,0.76039
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,위탁교육 지원,자체,인사관리과,202.0,여비,202-04,국제화여비,재량,Ο공무원 위탁교육 국외 연수,"172,500,000원","172,500",0,"172,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"172,500",0,"172,500",0,0,0,0,0,0,172500,0,172500,0,0,0,0,0,0,172500,172500000.0,1.725,0.0,1.725
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,위탁교육 지원,자체,인사관리과,202.0,여비,202-05,공무원 교육여비,재량,Ο공무원 국내 위탁교육 참석,"291,000원*1,372명","399,252",0,"399,252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"399,252",0,"399,252",0,0,0,0,0,0,399252,0,399252,0,0,0,0,0,0,399252,399252000.0,3.99252,0.0,3.99252
2025,본예산,일반공공행정,일반행정,자치행정위원회,지방공무원 육성,공무원 교육훈련,100.0,일반회계,직장교육 운영,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο직장교육,"100,000원*2,800명","280,000",0,"280,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"280,000",0,"280,000",0,0,0,0,0,0,280000,0,280000,0,0,0,0,0,0,280000,280000000.0,2.8,0.0,2.8
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과평가위원회 참석수당,"100,000원*6명*2회","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리 교육 강사수당,"500,000원*4회","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο시군종합평가 담당자 교육 및 컨설팅,"10,000,000원","10,000",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",0,"10,000",0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,10000,10000000.0,0.1,0.0,0.1
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리시스템 웹기안기 라이선스,"37,500,000원","37,500",0,"37,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,500",0,"37,500",0,0,0,0,0,0,37500,0,37500,0,0,0,0,0,0,37500,37500000.0,0.375,0.0,0.375
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리시스템 유지관리,"20,000,000원","20,000",0,"20,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,000",0,"20,000",0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,20000,20000000.0,0.2,0.0,0.2
2025,추경2회,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리 교육 강사수당,"경정 740,000원",740,"2,000","-1,260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,"2,000","-1,260",0,0,0,0,0,0,740,2000,-1260,0,0,0,0,0,0,740,740000.0,0.0074,0.02,-0.0126
2025,추경2회,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο시군종합평가 담당자 교육 및 컨설팅,"경정 8,275,000원","8,275","10,000","-1,725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,275","10,000","-1,725",0,0,0,0,0,0,8275,10000,-1725,0,0,0,0,0,0,8275,8275000.0,0.08275,0.1,-0.01725
2025,추경2회,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리시스템 웹기안기 라이선스,"경정 37,353,870원","37,354","37,500",-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,354","37,500",-146,0,0,0,0,0,0,37354,37500,-146,0,0,0,0,0,0,37354,37354000.0,0.37354,0.375,-0.00146
2025,추경2회,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,201.0,일반운영비,201-01,사무관리비,재량,Ο성과관리시스템 유지관리,"경정 18,400,000원","18,400","20,000","-1,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,400","20,000","-1,600",0,0,0,0,0,0,18400,20000,-1600,0,0,0,0,0,0,18400,18400000.0,0.184,0.2,-0.016
2025,본예산,일반공공행정,일반행정,자치행정위원회,성과관리,성과관리체계 확립,100.0,일반회계,체계적인 성과관리,자체,인사관리과,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο주요업무 성과관리 업무추진,"1,440,000원","1,440",0,"1,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,440",0,"1,440",0,0,0,0,0,0,1440,0,1440,0,0,0,0,0,0,1440,1440000.0,0.0144,0.0,0.0144
