회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,Unnamed: 23,Unnamed: 24,균특보조금,Unnamed: 26,Unnamed: 27,기금보조금,Unnamed: 29,Unnamed: 30,특별교부세,Unnamed: 32,Unnamed: 33,분권교부세,Unnamed: 35,Unnamed: 36,광역보조금,Unnamed: 38,Unnamed: 39,재정보전금,Unnamed: 41,Unnamed: 42,특별조정교부금,Unnamed: 44,Unnamed: 45,자체재원,Unnamed: 47,Unnamed: 48,지방채,Unnamed: 50,Unnamed: 51,기타,Unnamed: 53,Unnamed: 54,예산액_num,기정액_num,비교증감_num,국고보조금_num,균특보조금_num,기금보조금_num,특별교부세_num,광역보조금_num,특별조정교부금_num,자체재원_num,예산액_원,예산액_억원,기정액_억원,비교증감_억원
2026,본예산,사회복지,청소년,문화복지위원회,청소년 복지증진(기흥구 가정복지과),건전한 청소년 육성지원(기흥구 가정복지과),100.0,일반회계,청소년 유해업소 관리지원,자체,기흥구 가정복지과,301.0,일반보전금,301-14,기타보상금,재량,Ο청소년지도위원 협의회 월례회의 참석수당,"30,000원*15명*12월","5,400",0,"5,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,400",0,"5,400",0,0,0,0,0,0,5400,0,5400,0,0,0,0,0,0,5400,5400000.0,0.054,0.0,0.054
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*18명*12월*90%","11,664",0,"11,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,664",0,"11,664",0,0,0,0,0,0,11664,0,11664,0,0,0,0,0,0,11664,11664000.0,0.11664,0.0,0.11664
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο급식비,"9,000원*18명*5일*12월","9,720",0,"9,720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,720",0,"9,720",0,0,0,0,0,0,9720,0,9720,0,0,0,0,0,0,9720,9720000.0,0.0972,0.0,0.0972
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,-,Ο행정장비운영,-,"9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,"9,000",0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,9000,9000000.0,0.09,0.0,0.09
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,법정의무,ο소모품,"300,000원*5대*4회","6,000",0,"6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0,"6,000",0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,0,6000,6000000.0,0.06,0.0,0.06
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,법정의무,ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο홍보물 및 일간지 구독료,"90,000원*12월","1,080",0,"1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080",0,"1,080",0,0,0,0,0,0,1080,0,1080,0,0,0,0,0,0,1080,1080000.0,0.0108,0.0,0.0108
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,202.0,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*18명*3일*12월","6,480",0,"6,480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,480",0,"6,480",0,0,0,0,0,0,6480,0,6480,0,0,0,0,0,0,6480,6480000.0,0.0648,0.0,0.0648
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,203.0,업무추진비,203-04,부서운영업무추진비,법정의무,Ο20인 이하,"300,000원*12월","3,600",0,"3,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,600",0,"3,600",0,0,0,0,0,0,3600,0,3600,0,0,0,0,0,0,3600,3600000.0,0.036,0.0,0.036
2026,본예산,기타,기타,문화복지위원회,행정운영경비(기흥구 가정복지과),기본경비(기흥구 가정복지과),100.0,일반회계,기본경비(기흥구 가정복지과),자체,기흥구 가정복지과,204.0,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο5급,"100,000원*1명*12월","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2026,본예산,농림해양수산,농업ㆍ농촌,경제환경위원회,동물보호 및 복지정책 실현(기흥구 산업환경과),동물복지 정책 강화,100.0,일반회계,반려동물 문화정착,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο동물보호 홍보물 등 제작,"4,000,000원","4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,"4,000",0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,4000,4000000.0,0.04,0.0,0.04
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο수질검사 무균채수병 구입,"100,000원*7박스",700,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,700,0,0,0,0,0,0,700,0,700,0,0,0,0,0,0,700,700000.0,0.007,0.0,0.007
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο지도점검표 및 서식 제작,"200원*1,500매",300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,300000.0,0.003,0.0,0.003
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο환경측정장비 정도검사 및 유지보수,"200,000원*6종","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο태블릿PC 통신요금,"25,000원*12월",300,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,0,300,0,0,0,0,0,0,300,300000.0,0.003,0.0,0.003
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο우편요금,"1,600원*1,800건","2,880",0,"2,880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,880",0,"2,880",0,0,0,0,0,0,2880,0,2880,0,0,0,0,0,0,2880,2880000.0,0.0288,0.0,0.0288
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,206.0,재료비,206-01,재료비,재량,Ο수질오염 방제장비,"2,000,000원","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
2026,본예산,환경,상하수도ㆍ수질,경제환경위원회,수질관리(기흥구 산업환경과),수질관리,100.0,일반회계,환경오염 배출사업장 관리,자체,기흥구 산업환경과,405.0,자산취득비,405-01,자산및물품취득비,재량,Ο소음측정기,"4,000,000원*1대","4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",0,"4,000",0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,4000,4000000.0,0.04,0.0,0.04
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,-,Ο환경감시원,-,"59,708",0,"59,708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59,708",0,"59,708",0,0,0,0,0,0,59708,0,59708,0,0,0,0,0,0,59708,59708000.0,0.59708,0.0,0.59708
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο기본급,"95,440원*2명*168일","32,068",0,"32,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,068",0,"32,068",0,0,0,0,0,0,32068,0,32068,0,0,0,0,0,0,32068,32068000.0,0.32068,0.0,0.32068
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο유급휴일수당,"95,440원*2명*42일","8,017",0,"8,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,017",0,"8,017",0,0,0,0,0,0,8017,0,8017,0,0,0,0,0,0,8017,8017000.0,0.08017,0.0,0.08017
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο연차유급휴가수당,"95,440원*2명*8일","1,528",0,"1,528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,528",0,"1,528",0,0,0,0,0,0,1528,0,1528,0,0,0,0,0,0,1528,1528000.0,0.01528,0.0,0.01528
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο명절수당,"200,000원*2명",400,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0,400,0,400,0,0,0,0,0,0,400,400000.0,0.004,0.0,0.004
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο휴일근무수당,"95,440원*2명*42일*150%","12,026",0,"12,026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,026",0,"12,026",0,0,0,0,0,0,12026,0,12026,0,0,0,0,0,0,12026,12026000.0,0.12026,0.0,0.12026
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,법정의무,ο초과근무수당,"11,930원*2명*150시간*150%","5,369",0,"5,369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,369",0,"5,369",0,0,0,0,0,0,5369,0,5369,0,0,0,0,0,0,5369,5369000.0,0.05369,0.0,0.05369
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,재량,ο피복비,"100,000원*2명",200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,200000.0,0.002,0.0,0.002
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,101.0,인건비,101-04,기간제근로자등보수,재량,ο안전보호구 구입비,"50,000원*2명",100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,100000.0,0.001,0.0,0.001
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,203.0,업무추진비,203-03,시책추진업무추진비,법정의무,Ο수질오염 및 소음관련 업무추진,"3,150,000원","3,150",0,"3,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,150",0,"3,150",0,0,0,0,0,0,3150,0,3150,0,0,0,0,0,0,3150,3150000.0,0.0315,0.0,0.0315
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,301.0,일반보전금,301-14,기타보상금,법정의무,Ο환경오염행위 신고 보상,"50,000원*4회",200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,200,200000.0,0.002,0.0,0.002
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,환경오염사고 지도단속,자체,기흥구 산업환경과,401.0,시설비및부대비,401-01,시설비,재량,Ο수질오염사고 방재작업,"10,000,000원","10,000",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",0,"10,000",0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,10000,10000000.0,0.1,0.0,0.1
2026,본예산,환경,자연,경제환경위원회,자연환경 보전(기흥구 산업환경과),생태환경 보호,100.0,일반회계,야생동물보호 및 구조사업,보조,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο야생동물 구조 및 치료,"78,000원*250건","19,500",0,"19,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,"18,500",0,"18,500",0,0,0,0,0,0,19500,0,19500,0,0,0,0,1000,0,18500,19500000.0,0.195,0.0,0.195
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,환경개선부담금 부과징수,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο고지서 및 봉투 제작,"80원*60,000매","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0,4800,0,4800,0,0,0,0,0,0,4800,4800000.0,0.048,0.0,0.048
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,환경개선부담금 부과징수,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο현수막 등 홍보물 제작,"50,000원*16매*3회","2,400",0,"2,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,400",0,"2,400",0,0,0,0,0,0,2400,0,2400,0,0,0,0,0,0,2400,2400000.0,0.024,0.0,0.024
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,환경개선부담금 부과징수,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο우편요금,"400원*25,000매","10,000",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",0,"10,000",0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,10000,10000000.0,0.1,0.0,0.1
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,환경개선부담금 부과징수,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο환경개선부담금 납부 수수료,"80원*12,500건","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,1000,1000000.0,0.01,0.0,0.01
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,대기오염전광판 유지관리,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο소모품 구입,"500,000원*2개","1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,1000,1000000.0,0.01,0.0,0.01
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,대기오염전광판 유지관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,법정의무,Ο전기요금,"300,000원*2개소*12월","7,200",0,"7,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,200",0,"7,200",0,0,0,0,0,0,7200,0,7200,0,0,0,0,0,0,7200,7200000.0,0.072,0.0,0.072
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,대기오염전광판 유지관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,법정의무,Ο통신요금,"50,000원*2개소*12월","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2026,본예산,환경,대기,경제환경위원회,대기오염 관리(기흥구 산업환경과),대기오염 관리,100.0,일반회계,대기오염전광판 유지관리,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο유지관리비,"900,000원*2개소*12월","21,600",0,"21,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,600",0,"21,600",0,0,0,0,0,0,21600,0,21600,0,0,0,0,0,0,21600,21600000.0,0.216,0.0,0.216
2026,본예산,보건,식품의약안전,경제환경위원회,식품의약 안전(기흥구 산업환경과),식품위생 관리지원,100.0,일반회계,안전한 식품위생관리 지도단속,자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,재량,Ο위생관리 홍보물 및 서식 제작,"2,000,000원","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
2026,본예산,보건,식품의약안전,경제환경위원회,식품의약 안전(기흥구 산업환경과),식품위생 관리지원,100.0,일반회계,안전한 식품위생관리 지도단속,자체,기흥구 산업환경과,201.0,일반운영비,201-02,공공운영비,재량,Ο우편요금,"2,500원*1,200건","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*27명*12월*90%","17,496",0,"17,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,496",0,"17,496",0,0,0,0,0,0,17496,0,17496,0,0,0,0,0,0,17496,17496000.0,0.17496,0.0,0.17496
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο급식비,"9,000원*27명*5일*12월","14,580",0,"14,580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,580",0,"14,580",0,0,0,0,0,0,14580,0,14580,0,0,0,0,0,0,14580,14580000.0,0.1458,0.0,0.1458
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,-,Ο행정장비 운영,-,"9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,"9,000",0,0,0,0,0,0,9000,0,9000,0,0,0,0,0,0,9000,9000000.0,0.09,0.0,0.09
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,ο소모품,"300,000원*5대*4회","6,000",0,"6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",0,"6,000",0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,0,6000,6000000.0,0.06,0.0,0.06
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,3000,3000000.0,0.03,0.0,0.03
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,201.0,일반운영비,201-01,사무관리비,법정의무,Ο홍보물 및 일간지 구독료,"90,000원*12월","1,080",0,"1,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080",0,"1,080",0,0,0,0,0,0,1080,0,1080,0,0,0,0,0,0,1080,1080000.0,0.0108,0.0,0.0108
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,202.0,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*27명*6일*12월","19,440",0,"19,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,440",0,"19,440",0,0,0,0,0,0,19440,0,19440,0,0,0,0,0,0,19440,19440000.0,0.1944,0.0,0.1944
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,203.0,업무추진비,203-04,부서운영업무추진비,법정의무,Ο30인 이하,"400,000원*12월","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0,4800,0,4800,0,0,0,0,0,0,4800,4800000.0,0.048,0.0,0.048
2026,본예산,기타,기타,경제환경위원회,행정운영경비(기흥구 산업환경과),기본경비(기흥구 산업환경과),100.0,일반회계,기본경비(기흥구 산업환경과),자체,기흥구 산업환경과,204.0,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο5급,"100,000원*1명*12월","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0,1200,0,1200,0,0,0,0,0,0,1200,1200000.0,0.012,0.0,0.012
2026,본예산,일반공공행정,일반행정,도시건설위원회,주민 불편 해소(기흥구 교통과),교통민원 해소,100.0,일반회계,교통민원업무 지원,자체,기흥구 교통과,201.0,일반운영비,201-01,사무관리비,재량,Ο소모품 구입,"500,000원",500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,500,500000.0,0.005,0.0,0.005
2026,본예산,일반공공행정,일반행정,도시건설위원회,주민 불편 해소(기흥구 교통과),교통민원 해소,100.0,일반회계,교통민원업무 지원,자체,기흥구 교통과,201.0,일반운영비,201-02,공공운영비,재량,Ο교통민원업무 차량 유지관리,"2,000,000원","2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",0,"2,000",0,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,2000,2000000.0,0.02,0.0,0.02
