회계연도,예산구분,분야명,부문명,위원회명,정책사업명,단위사업명,회계코드,회계명,세부사업명,자체보조구분명,부서명,편성목,편성목명,통계목,통계목명,의무/재량구분,산출근거명,산출근거식,예산액,기정액,비교증감,국고보조금,,,균특보조금,,,기금보조금,,,특별교부세,,,분권교부세,,,광역보조금,,,재정보전금,,,특별조정교부금,,,자체재원,,,지방채,,,기타,,
,,,,,,,,,,,,,,,,,,,,,,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감,경정,기정,증감
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),인력운영비(수지구 보건소 보건행정과),100,일반회계,보건의료서비스 지원(공무직근로자),자체,수지구 보건소 보건행정과,304,연금부담금등,304-04,공무직(무기계약)근로자 보험료부담금 등,법정의무,  ο건강보험,"3,300,000원*3명*12월*3.545%*112.81%","4,751",0,"4,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,751",0,"4,751",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),인력운영비(수지구 보건소 보건행정과),100,일반회계,보건의료서비스 지원(공무직근로자),자체,수지구 보건소 보건행정과,304,연금부담금등,304-04,공무직(무기계약)근로자 보험료부담금 등,법정의무,  ο고용보험,"3,300,000원*3명*12월*1.75%","2,079",0,"2,079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,079",0,"2,079",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),인력운영비(수지구 보건소 보건행정과),100,일반회계,보건의료서비스 지원(공무직근로자),자체,수지구 보건소 보건행정과,304,연금부담금등,304-04,공무직(무기계약)근로자 보험료부담금 등,법정의무,  ο산재보험,"3,300,000원*3명*12월*0.888%","1,055",0,"1,055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,055",0,"1,055",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),인력운영비(수지구 보건소 보건행정과),100,일반회계,보건소 등 결핵환자관리(인건비),보조,수지구 보건소 보건행정과,101,인건비,101-03,공무직(무기계약)근로자보수,보조의무,Ο인건비,"40,428,000원*1명","40,428",0,"40,428",0,0,0,0,0,0,"20,214",0,"20,214",0,0,0,0,0,0,"6,064",0,"6,064",0,0,0,0,0,0,"14,150",0,"14,150",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),인력운영비(수지구 보건소 보건행정과),100,일반회계,보건소 등 결핵환자관리(인건비),보조,수지구 보건소 보건행정과,202,여비,202-01,국내여비,보조의무,Ο출장여비,"10,000원*1명*10일*12월","1,200",0,"1,200",0,0,0,0,0,0,600,0,600,0,0,0,0,0,0,180,0,180,0,0,0,0,0,0,420,0,420,0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"60,000원*32명*12월","23,040",0,"23,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,040",0,"23,040",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,Ο급량비,"8,000원*32명*4일*12월","12,288",0,"12,288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,288",0,"12,288",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,Ο일직비,"60,000원*2명*119일","14,280",0,"14,280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,280",0,"14,280",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,,Ο행정장비 운영,,"18,600",0,"18,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,600",0,"18,600",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,  ο소모품,"300,000원*13대*4회","15,600",0,"15,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,600",0,"15,600",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,  ο장비유지,"3,000,000원","3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",0,"3,000",0,0,0,0,0,0
2024,추경2회,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,Ο일반수용비,"경정 17,040,000원","17,040","23,040","-6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,040","23,040","-6,000",0,0,0,0,0,0
2024,추경2회,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-01,사무관리비,법정의무,Ο급량비,"경정 4,853,000원","4,853","12,288","-7,435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,853","12,288","-7,435",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-02,공공운영비,법정의무,Ο우편요금,"1,000,000원*12월","12,000",0,"12,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-02,공공운영비,법정의무,Ο유선방송 수신료,"11,000원*2대*12월",264,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,264,0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,201,일반운영비,201-02,공공운영비,법정의무,Ο공용차량 유지비,"1,000,000원*9대","9,000",0,"9,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,000",0,"9,000",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,202,여비,202-01,국내여비,법정의무,Ο기본업무추진,"10,000원*32명*3일*12월","11,520",0,"11,520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,520",0,"11,520",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,202,여비,202-01,국내여비,법정의무,Ο공중보건의사,"10,000원*1명*6일*12월",720,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,720,0,0,0,0,0,0
2024,추경2회,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,202,여비,202-01,국내여비,법정의무,Ο기본업무추진,"경정 6,520,000원","6,520","11,520","-5,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,520","11,520","-5,000",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,203,업무추진비,203-01,기관운영업무추진비,법정의무,Ο소장,"6,300,000원","6,300",0,"6,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,300",0,"6,300",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,203,업무추진비,203-02,정원가산업무추진비,법정의무,Ο100명까지,"40,000원*93명","3,720",0,"3,720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,720",0,"3,720",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,203,업무추진비,203-04,부서운영업무추진비,법정의무,Ο31인 이상(44인),"470,000원*12월","5,640",0,"5,640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,640",0,"5,640",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,204,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο4급,"400,000원*1명*12월","4,800",0,"4,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,800",0,"4,800",0,0,0,0,0,0
2024,본예산,기타,기타,문화복지위원회,행정운영경비(수지구 보건소 보건행정과),기본경비(수지구 보건소 보건행정과),100,일반회계,기본경비(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,204,직무수행경비,204-01,직책급업무수행경비,법정의무,Ο5급,"100,000원*1명*12월","1,200",0,"1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200",0,"1,200",0,0,0,0,0,0
2024,추경2회,보건,보건의료,문화복지위원회,재무활동(수지구 보건소 보건행정과),보전지출(수지구 보건소 보건행정과),100,일반회계,보전지출(수지구 보건소 보건행정과),자체,수지구 보건소 보건행정과,802,반환금기타,802-02,시ㆍ도비보조금반환금,법정의무,Ο보건소 연명의료등록사업 지원,"1,516,850원","1,517",0,"1,517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,517",0,"1,517",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,만성질환 사업기획 및 건강조사 전문가 FMTP,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο교육훈련비,"2,920,000원","2,920",0,"2,920",0,0,0,0,0,0,"1,460",0,"1,460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,460",0,"1,460",0,0,0,0,0,0
2024,추경1회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,만성질환 사업기획 및 건강조사 전문가 FMTP,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο교육훈련비,"경정 2,676,000원","2,676","2,920",-244,0,0,0,0,0,0,"1,338","1,460",-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,338","1,460",-122,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역보건사업 우수사례발굴 역량강화교육,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο교육훈련비,"1,940,000원","1,940",0,"1,940",0,0,0,0,0,0,970,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,970,0,0,0,0,0,0
2024,추경1회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역보건사업 우수사례발굴 역량강화교육,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο교육훈련비,"경정 1,836,000원 ","1,836","1,940",-104,0,0,0,0,0,0,918,970,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,970,-52,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,101,인건비,101-04,기간제근로자등보수,보조의무,Ο인건비 및 출장여비,"21,500,000원","21,500",0,"21,500",0,0,0,"10,750",0,"10,750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,750",0,"10,750",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο방문건강관리사업 운영 및 홍보,"39,234,000원","39,234",0,"39,234",0,0,0,"19,617",0,"19,617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,617",0,"19,617",0,0,0,0,0,0
2024,추경2회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο방문건강관리사업 운영 및 홍보,"경정 40,194,000원","40,194","39,234",960,0,0,0,"20,097","19,617",480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,097","19,617",480,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,202,여비,202-01,국내여비,보조의무,Ο출장여비,"20,000원*4명*12일*12월","11,520",0,"11,520",0,0,0,"5,760",0,"5,760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,760",0,"5,760",0,0,0,0,0,0
2024,추경2회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,202,여비,202-01,국내여비,보조의무,Ο출장여비,"경정 10,560,000원","10,560","11,520",-960,0,0,0,"5,280","5,760",-480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,280","5,760",-480,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,301,일반보전금,301-11,행사실비지원금,보조의무,Ο홀로어르신 모임 급식비,"8,000원*20명*12회","1,920",0,"1,920",0,0,0,960,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,960,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(방문건강관리),보조,수지구 보건소 건강증진과,307,민간이전,307-01,의료 및 회복비,보조의무,Ο의약품 및 소모품 구입,"43,000,000원","43,000",0,"43,000",0,0,0,"21,500",0,"21,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,500",0,"21,500",0,0,0,0,0,0
2024,추경3회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,방문건강관리사업(경기도 AI로봇 활용 어르신 건강관리사업),보조,수지구 보건소 건강증진과,405,자산취득비,405-01,자산및물품취득비,보조의무,ΟAI건강관리 로봇(성립전),"1,800,000원*26대","46,800",0,"46,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,800",0,"46,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,영양플러스사업,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο영양플러스사업 운영 및 홍보,"4,440,000원","4,440",0,"4,440",0,0,0,0,0,0,"1,332",0,"1,332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,108",0,"3,108",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,영양플러스사업,보조,수지구 보건소 건강증진과,307,민간이전,307-01,의료 및 회복비,보조의무,Ο영양플러스사업 보충식품 구입비,"65,000원*12월*88명","68,640",0,"68,640",0,0,0,0,0,0,"20,592",0,"20,592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"48,048",0,"48,048",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회 건강조사 조사분석 위탁운영,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο지역사회 건강조사 운영물품 구입,"200,000원",200,0,200,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회 건강조사 조사분석 위탁운영,보조,수지구 보건소 건강증진과,301,일반보전금,301-11,행사실비지원금,보조의무,Ο지역사회 건강조사 간담회 운영,"300,000원",300,0,300,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회 건강조사 조사분석 위탁운영,보조,수지구 보건소 건강증진과,307,민간이전,307-05,민간위탁금,보조의무,Ο지정위탁비,"69,050,000원","69,050",0,"69,050",0,0,0,0,0,0,"34,525",0,"34,525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,525",0,"34,525",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,101,인건비,101-04,기간제근로자등보수,보조의무,Ο금연지도점검사 인건비,"2,437,500원*2명*8월","39,000",0,"39,000",0,0,0,0,0,0,"19,500",0,"19,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,500",0,"19,500",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο금연사업 운영 및 홍보,"62,166,000원","62,166",0,"62,166",0,0,0,0,0,0,"31,083",0,"31,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,083",0,"31,083",0,0,0,0,0,0
2024,추경2회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο금연사업 운영 및 홍보,"경정 63,366,000원","63,366","62,166","1,200",0,0,0,0,0,0,"31,683","31,083",600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,683","31,083",600,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,201,일반운영비,201-02,공공운영비,보조의무,Ο상해보험료,"210,000원*3명",630,0,630,0,0,0,0,0,0,315,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,315,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,202,여비,202-01,국내여비,보조의무,Ο금연지원 출장여비,"20,000원*2명*6일*12월","2,880",0,"2,880",0,0,0,0,0,0,"1,440",0,"1,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,440",0,"1,440",0,0,0,0,0,0
2024,추경2회,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,202,여비,202-01,국내여비,보조의무,Ο금연지원 출장여비,"경정 1,680,000원","1,680","2,880","-1,200",0,0,0,0,0,0,840,"1,440",-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,"1,440",-600,0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,301,일반보전금,301-14,기타보상금,보조의무,Ο금연지도원 수당,"60,000원*3명*11.5일*12월","24,840",0,"24,840",0,0,0,0,0,0,"12,420",0,"12,420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,420",0,"12,420",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,지역사회중심 금연지원서비스,보조,수지구 보건소 건강증진과,307,민간이전,307-01,의료 및 회복비,보조의무,Ο금연보조제 및 행동요법제 구입 등,"1,850,000원*20종","37,000",0,"37,000",0,0,0,0,0,0,"18,500",0,"18,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,500",0,"18,500",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,암환자지원(재가암환자관리)(전환사업),보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο재가암환자관리사업 운영 및 홍보,"2,550,000원","2,550",0,"2,550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,275",0,"1,275",0,0,0,0,0,0,"1,275",0,"1,275",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,암환자지원(재가암환자관리)(전환사업),보조,수지구 보건소 건강증진과,307,민간이전,307-01,의료 및 회복비,보조의무,Ο의약품 및 소모품 구입,"2,550,000원","2,550",0,"2,550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,275",0,"1,275",0,0,0,0,0,0,"1,275",0,"1,275",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매치료관리비 지원(전환),보조,수지구 보건소 건강증진과,307,민간이전,307-01,의료 및 회복비,보조의무,Ο치매치료관리비 지원,"94,000,000원","94,000",0,"94,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,050",0,"54,050",0,0,0,0,0,0,"39,950",0,"39,950",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매안심센터 운영 지원,자체,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,재량,Ο치매안심센터 임차료,"5,775,000원*12월","69,300",0,"69,300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,300",0,"69,300",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매안심센터 운영 지원,자체,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,재량,Ο치매안심센터 관리비,"1,320,000원*12월","15,840",0,"15,840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,840",0,"15,840",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매관리체계 구축(수지구보건소 증축-치매안심센터 설치),자체,수지구 보건소 건강증진과,401,시설비및부대비,401-01,시설비,재량,Ο시설비,"1,908,700,000원","1,908,700",0,"1,908,700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,908,700",0,"1,908,700",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매관리체계 구축(수지구보건소 증축-치매안심센터 설치),자체,수지구 보건소 건강증진과,401,시설비및부대비,401-02,감리비,재량,Ο감리비,"383,000,000원","383,000",0,"383,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"383,000",0,"383,000",0,0,0,0,0,0
2024,본예산,보건,보건의료,문화복지위원회,시민 건강증진(수지구 보건소 건강증진과),지역주민의 건강수준 향상,100,일반회계,치매관리체계 구축(치매안심센터 운영),보조,수지구 보건소 건강증진과,201,일반운영비,201-01,사무관리비,보조의무,Ο치매안심센터 운영 및 홍보 등,"134,586,000원","134,586",0,"134,586",0,0,0,0,0,0,"107,669",0,"107,669",0,0,0,0,0,0,"4,038",0,"4,038",0,0,0,0,0,0,"22,879",0,"22,879",0,0,0,0,0,0
